player_id,player_name,Attack,Attacking Midfield,Central Midfield,Centre-Back,Centre-Forward,Defender,Defensive Midfield,Goalkeeper,Left Midfield,Left Winger,Left-Back,Right Midfield,Right Winger,Right-Back,Second Striker,Sweeper,midfield
21387,Sean Murdoch,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
21388,Steven Noble,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0
21389,Pat Scullion,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0
21390,Danny Smith,0,0,4,0,0,0,0,0,1,0,0,3,0,0,0,0,0
21392,Craig Wilson,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
21398,Berry Powel,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
21404,Charlie van den Ouweland,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21413,Ally Brown,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
21415,Marc Fitzpatrick,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0
21416,Richie Foran,0,1,8,0,3,0,1,0,0,12,0,0,0,0,1,0,0
21419,Mark Reynolds,0,0,0,169,0,0,1,0,0,0,17,0,0,0,0,0,0
21421,Dean Shiels,0,0,3,0,1,0,0,0,0,1,0,0,1,0,2,0,0
21422,Darren Smith,0,3,0,0,2,0,0,0,0,2,0,0,1,0,1,0,0
21447,Zito,0,1,9,1,0,0,13,0,0,0,0,0,0,0,0,0,0
21449,Darren Barr,0,0,0,19,0,0,3,0,0,0,2,0,0,1,0,0,0
21454,Ryan McStay,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21455,Craig Molloy,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21459,Chris Smith,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
21462,Florian Stahel,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
21480,Wederson,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0
21482,Tom Daemen,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
21488,Tita,0,0,0,0,0,0,0,0,0,47,0,0,6,0,7,0,0
21490,Mounir El Hamdaoui,0,2,0,0,22,0,0,0,0,5,0,0,1,0,0,0,0
21493,Tim Gilissen,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0
21507,Cecilio Lopes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21509,Shelton Martis,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21521,Gertjan Rothman,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21523,Juanito Sequeira,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21530,Raphael Supusepa,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21531,Gertjan Tamerus,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
21534,Willem-Jan Thijssen,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
21540,Mels van Driel,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0
21543,Arthur van Metelen,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
21546,Arnoud van Toor,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21549,Geoffrey Verweij,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21551,Sjoerd Winkens,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
21552,Danny Wintjens,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21556,Zhi Zheng,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0
21560,Koen Garritsen,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
21561,Arnold Herder,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21568,Marco de Borst,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
21580,Sergio Cameron,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21582,Anthony Correia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21584,Geoffrey Galata,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
21586,Sjaak Lettinga,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21590,Gibril Sankoh,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0
21592,Richard van Heulen,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
21611,Angelo Cijntje,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21613,Guus de Vries,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
21618,Erich Jongeling,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
21620,Marnix Kolder,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0
21623,Benito Olenski,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
21625,Marco Schneuwly,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
21630,John van Dalen,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
21635,Maarten Woudenberg,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
21644,Frank Karreman,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
21664,Matthias Tischer,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
21666,Peter Franquart,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
21679,Sofian Benzouien,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0
21689,Davide Mandelli,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
21690,Daniele Mannini,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0
21693,Mauro Minelli,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21696,Daniele Portanova,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
21698,Matteo Serafini,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
21700,Simone Tiribocchi,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
21701,Simone Vergassola,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21702,Davide Zoboli,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
21703,Scott Brown,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
21708,Ian Black,0,0,8,0,0,0,4,0,0,0,0,1,0,0,0,0,0
21725,Filipe Luís,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0
21726,Philipp Tschauner,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
21727,Chris Aitken,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21735,Raymond Jellema,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
21736,Darren Gribben,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0
21740,Kevin Nicoll,0,0,1,9,0,0,6,0,0,0,0,0,0,0,0,0,0
21748,Alessio Cerci,0,2,0,0,7,0,0,0,0,3,0,1,35,0,38,0,0
21750,Mark González,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21756,Giulio Migliaccio,0,0,13,4,0,0,14,0,1,0,0,0,0,0,0,0,0
21761,Daniele Martinelli,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0
21763,Federico Peluso,0,0,0,49,0,0,0,0,11,0,118,0,0,0,0,0,0
21769,Salvatore Masiello,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0
21770,Gennaro Sardo,0,0,0,1,0,0,0,0,0,0,0,11,0,23,0,0,0
21771,Evans Soligo,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21774,Matteo Abbate,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21779,Antonio Bocchetti,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
21780,Daniele Cacia,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
21782,Hugo Campagnaro,0,0,0,44,0,0,0,0,0,0,1,0,0,8,0,0,0
21804,Robbie Weir,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21820,Gianluca Giovannini,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21829,Francesco Benussi,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
21837,Andrea Bovo,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21848,Ciro Ginestra,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
21850,Fabio Mazzeo,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
21854,Cristian Agnelli,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21856,Dario Biasi,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
21859,Mattia Cassani,0,0,1,29,0,0,0,0,0,0,1,4,0,44,0,0,0
21861,Andrea Cossu,0,25,2,0,0,0,0,0,0,13,0,0,3,0,0,0,0
21863,Andrea Dossena,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
21872,Gianluca Pegolo,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0
21876,Federico Balzaretti,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
21882,Mariano Fernández,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21887,Giovanni Marchese,0,0,1,34,0,0,0,0,7,0,3,0,0,0,0,0,0
21890,Simone Rizzato,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0
21891,Stefano Sorrentino,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0
21892,Stefano Avogadri,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0
21905,Valon Behrami,0,0,56,1,0,0,88,0,0,0,0,2,0,0,0,0,0
21910,Rodrigue Boisfer,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
21913,Andrea Campagnolo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21923,Massimo Gazzoli,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21924,Antonio Ghomsi,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0
21930,Stuart Hall,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
21934,Colin Leiper,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0
21935,Andrea Mantovani,0,0,0,16,0,0,0,0,0,0,2,0,0,0,0,0,0
21942,Davide Moscardelli,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
21948,Craig O'Reilly,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21949,Andrea Parola,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
21954,Marco Rigoni,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21963,Stephen Tulloch,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
21972,Cristian Molinaro,0,0,0,1,0,0,0,0,53,0,66,0,0,0,0,0,0
21975,Adam Strachan,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
21976,Samuele Olivi,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
21981,Agostino Garofalo,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0
21988,Leandro Rinaudo,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
21989,Domenico Aliperta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22012,John Alvbage,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
22055,Lukas Magera,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
22067,Stijn De Smet,0,30,0,0,0,0,0,0,10,11,0,6,10,0,0,0,0
22068,Franck Ribéry,0,14,0,0,9,0,0,0,5,132,0,0,0,0,35,0,0
22085,Giuseppe Mascara,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22088,Marco Padalino,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22092,Lorenzo Squizzi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22093,Guglielmo Stendardo,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0
22097,Michele Anaclerio,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
22102,Paolo Bianco,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
22109,Saso Fornezzi,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0
22112,Antonio Giosa,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
22123,Ciro Polito,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22131,Jaime Valdés,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0
22132,Giovanni Bartolucci,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
22134,Giampaolo Ciarciá,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22137,Antonio Galardo,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
22139,Abdoulay Konko,0,0,0,3,0,0,1,0,1,0,11,5,0,44,0,0,0
22140,Domenico Maietta,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0
22141,Antonio Mirante,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0
22144,Francesco Scardina,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0
22149,Jean-François Gillet,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0
22155,Daniele Vantaggiato,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
22162,Neill Collins,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
22165,Charles N'Zogbia,0,2,0,0,0,0,0,0,0,1,1,0,18,0,0,0,0
22167,Thomas Guldborg,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
22169,Kenneth Fabricius,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
22174,Anders Kaagh,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
22175,Kristian Kaagh,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
22176,Christian Keller,0,0,4,0,0,0,101,0,0,0,0,0,0,0,0,0,0
22185,Vlada Avramov,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
22186,Davide Biondini,0,0,73,0,0,0,5,0,0,0,0,2,0,0,0,0,0
22187,Sasa Bjelanovic,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22196,Valerio Foglio,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0
22202,Diego Milito,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0
22203,Antonio Nocerino,0,4,26,0,0,0,10,0,0,0,0,1,0,0,0,0,0
22205,Devis Nossa,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
22206,Steve Arnold,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
22208,Julien Rantier,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
22210,Luca Rigoni,0,14,87,0,0,0,54,0,0,0,0,0,6,0,0,0,0
22217,Roberto Vitiello,0,0,0,28,0,0,0,0,0,0,0,0,0,5,0,0,0
22227,Arturo Lupoli,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
22229,Paul Harrison,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
22230,Zak Whitbread,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
22231,Darren Potter,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0
22235,Filippo Carobbio,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22237,Riccardo Colombo,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0
22239,Vinicio Espinal,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22249,Cristian Raimondi,0,0,0,3,0,0,0,0,0,0,0,27,0,14,0,0,0
22250,Pierre Regonesi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22264,Antonio Aquilanti,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
22268,Emanuele Calaiò,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
22272,Robert Schröder,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22285,Maurizio Pugliesi,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
22294,Derek Carcary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
22304,Enrico Guarna,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
22318,Federico Marchetti,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0
22320,Francesco Modesto,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22327,Maurizio Peccarisi,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22328,Fabio Quagliarella,0,0,0,0,252,0,0,0,0,0,0,0,0,0,12,0,0
22338,Laurent Ciman,0,0,0,63,0,0,3,0,0,0,0,0,0,6,0,0,0
22339,Sekou Cissé,0,0,0,0,1,0,0,0,2,28,0,0,0,0,0,0,0
22340,Michaël Cordier,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22348,Tim Matthys,0,4,0,0,0,0,0,0,3,7,0,33,48,7,1,0,0
22372,Tom Van Hyfte,0,30,28,0,0,0,3,0,9,0,0,1,0,0,0,0,0
22377,Fabien Camus,0,17,4,0,4,0,0,0,7,25,0,2,6,0,3,0,0
22378,Léo Matos,0,0,0,0,0,0,0,0,2,0,33,19,12,154,0,0,0
22382,Moussa Sow,0,0,0,0,29,0,0,0,0,59,0,0,4,0,0,0,0
22386,Daniel Congré,0,0,0,192,0,0,0,0,0,0,38,0,0,9,0,0,0
22388,Bafétimbi Gomis,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0
22390,Loïc Perrin,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0
22391,Luka Zinko,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
22393,Stéphane Besle,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
22396,Alexis Thébaux,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22412,Júlio César,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0
22419,David Buchholz,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22437,Jorge Baptista,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
22440,João Pedro,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
22448,Elias,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0
22452,Yuri,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
22459,Jens Berthel Askou,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
22460,Simon Braemer,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
22467,Christopher Poulsen,0,0,0,0,0,0,0,0,3,0,41,0,0,0,0,0,0
22469,Jonas Troest,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22473,Simon Nagel,0,2,14,0,0,0,0,0,11,0,0,2,0,0,0,0,0
22474,Martin Örnskov,0,0,1,24,0,0,127,0,0,0,0,0,0,0,0,0,0
22479,Jonas Borring,0,0,0,0,6,0,0,0,37,46,0,0,4,0,0,0,0
22484,Lasse Heinze,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
22487,Leon Jessen,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
22489,Frank Kristensen,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
22490,Michael Christensen,0,0,0,27,0,0,0,0,1,0,1,3,0,9,0,0,0
22491,Anders Lindegaard,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
22495,Jesper Mikkelsen,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
22499,Kristian Bach Bak,0,0,0,3,0,0,0,0,0,0,0,0,0,53,0,0,0
22510,Pontus Segerström,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
22513,Nicolai Stokholm,0,0,21,0,0,0,13,0,0,0,0,0,0,0,0,0,0
22515,Dennis Sörensen,0,0,0,0,35,0,0,0,0,3,0,0,2,0,0,0,0
22516,Chris Sörensen,0,0,0,17,0,0,0,0,0,0,7,0,0,0,0,0,0
22519,Mikkel Thygesen,0,8,10,0,0,0,0,0,0,1,1,2,11,0,0,0,0
22527,Kevin Artmann,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22531,Michel Haskamp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22542,Jens Wemmer,0,0,0,0,0,0,0,0,0,0,0,5,0,24,0,0,0
22546,Pedro Moreira,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0
22547,Nuno Silva,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
22550,Weligton,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0
22551,Nuno Diogo,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
22555,Bruno Amaro,0,2,33,0,0,0,6,0,0,0,0,0,0,0,0,0,0
22568,Juanlu,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0
22586,Toché,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
22594,Daniele Galloppa,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22598,Gianni Munari,0,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22601,Simone Piva,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22609,Scott Boyd,0,0,0,118,0,0,0,0,0,0,0,0,0,1,0,0,0
22611,Greg Fleming,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
22613,Martin Scott,0,0,4,0,2,0,0,0,0,0,0,0,0,0,4,0,0
22614,Robert Snodgrass,0,27,15,0,1,0,8,0,1,6,0,0,70,0,7,0,0
22615,Allan Walker,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22616,Marco Angeletti,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
22618,Tobias Damm,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22620,Claudio De Sousa,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
22622,Fabrizio Melara,0,0,0,0,0,0,0,0,1,1,0,1,4,0,0,0,0
22627,Franck Berrier,0,79,2,0,0,0,0,0,0,0,0,1,10,0,0,0,0
22628,Benoît Costil,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0
22630,Yohann Eudeline,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
22632,Cédric Hengbart,0,0,0,9,0,0,0,0,0,0,1,0,0,12,0,0,0
22635,Reynald Lemaître,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0
22642,Nicolas Seube,0,0,7,1,0,0,48,0,0,0,0,0,0,3,0,0,0
22645,Ronald Zubar,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
22651,Freyr Bjarnason,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
22653,Atli Vidar Björnsson,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
22662,Róbert Feczesin,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22668,Kristaps Grebis,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
22672,Atli Gudnason,0,0,0,0,4,0,0,0,0,18,0,0,1,0,0,0,0
22673,Emil Hallfredsson,0,1,96,0,0,0,22,0,6,0,0,0,0,0,0,0,0
22675,Deniss Ivanovs,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0
22676,Antons Jemelins,0,0,0,9,0,0,0,0,0,0,3,1,0,1,0,0,0
22680,Jurgis Kalns,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
22685,Oskars Klava,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
22686,Cephas Malele,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
22709,Vilmos Vanczák,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22719,Rafael Ledesma,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
22720,William,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0
22723,Nuno Piloto,0,0,29,0,0,0,4,0,5,0,0,6,0,1,0,0,0
22724,Vasco Faísca,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
22728,Craig Bryson,0,6,17,0,0,0,11,0,0,0,0,0,0,0,0,0,0
22729,Aaron Conway,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
22730,Kerr Dodds,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
22734,Rasmus Johansson,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22736,Chris Townsley,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
22741,Morten Gamst Pedersen,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0
22745,Vincenzo Aridità,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
22746,Nikita Bazhenov,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0
22748,Bernardo Vasconcelos,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
22749,Daniele Croce,0,2,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22753,Ivan Trickovski,0,10,0,0,10,0,0,0,14,12,0,1,14,0,6,0,0
22778,Tiago Lopes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22779,Pedro Santos,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0
22785,Ricardo Nunes,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0
22787,Márcio Ramos,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
22794,Blair Batchelor,0,4,0,0,0,0,1,0,5,0,0,0,0,1,0,0,0
22801,Guly,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22802,Willie Dyer,0,0,0,0,0,0,0,0,4,0,17,0,0,0,0,0,0
22805,Gaël Genevier,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
22807,Andy Jackson,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
22809,Kevin Moon,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22810,Vangelis Nastos,0,0,0,1,0,0,0,0,0,0,6,0,0,47,0,0,0
22816,Vladimir Voskoboinikov,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
22820,Túlio de Melo,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
22822,Martin Ericsson,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22823,Gennaro Esposito,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
22827,Thomas Kortegaard,0,0,4,4,0,0,0,0,2,0,26,3,0,4,0,0,0
22831,Johan Absalonsen,0,0,0,0,4,0,0,0,2,123,1,0,10,0,3,0,0
22832,Daniel Agger,0,0,0,62,0,0,0,0,0,0,1,0,0,0,0,0,0
22834,Casper Andersen,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
22837,Leon Andreasen,0,5,5,0,0,0,38,0,1,0,0,7,0,0,0,0,0
22838,Danilo Arrieta,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
22840,Morten Avnskjold,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
